id,question_id,tagdefinition_id
5694,19950200106,104
5695,19950200106,110
5696,19950200106,145
5697,19950200106,277
5698,19950200106,279
5699,19950200106,282
5700,19950200106,287
5701,19950200106,288
5702,19950200107,5
5703,19950200107,27
5704,19950200107,40
5705,19950200107,54
5706,19950200107,62
5707,19950200107,63
5708,19950200107,109
5709,19950200107,127
5710,19950200107,138
5711,19950200107,139
5712,19950200107,173
5713,19950200107,175
5714,19950200107,177
5715,19950200107,178
5716,19950200107,179
5717,19950200108,7
5718,19950200108,15
5719,19950200108,26
5720,19950200108,27
5721,19950200108,53
5722,19950200108,79
5723,19950200108,90
5724,19950200108,121
5725,19950200108,135
5726,19950200108,139
5727,19950200108,149
5728,19950200108,152
5729,19950200108,220
5730,19950200108,225
5731,19950200109,1
5732,19950200109,25
5733,19950200109,32
5734,19950200109,34
5735,19950200109,36
5736,19950200109,54
5737,19950200109,57
5738,19950200109,61
5739,19950200109,84
5740,19950200109,90
5741,19950200109,107
5742,19950200109,108
5743,19950200109,112
5744,19950200109,124
5745,19950200109,127
5746,19950200109,132
5747,19950200109,134
5748,19950200109,139
5749,19950200109,142
5750,19950200110,4
5751,19950200110,36
5752,19950200110,61
5753,19950200110,90
5754,19950200110,102
5755,19950200110,107
5756,19950200110,112
5757,19950200110,124
5758,19950200110,132
5759,19950200111,4
5760,19950200111,32
5761,19950200111,34
5762,19950200111,36
5763,19950200111,90
5764,19950200111,112
5765,19950200111,124
5766,19950200111,132
5767,19950200111,134
5768,19950200111,142
5769,19950200111,144
5770,19950200112,4
5771,19950200112,25
5772,19950200112,32
5773,19950200112,34
5774,19950200112,41
5775,19950200112,57
5776,19950200112,65
5777,19950200112,77
5778,19950200112,81
5779,19950200112,90
5780,19950200112,112
5781,19950200112,121
5782,19950200112,124
5783,19950200112,132
5784,19950200112,134
5785,19950200112,139
5786,19950200112,142
5787,19950200112,147
5788,19950200113,1
5789,19950200113,4
5790,19950200113,21
5791,19950200113,84
5792,19950200113,102
5793,19950200113,124
5794,19950200113,132
5795,19950200114,1
5796,19950200114,4
5797,19950200114,21
5798,19950200114,32
5799,19950200114,57
5800,19950200114,107
5801,19950200114,124
5802,19950200115,32
5803,19950200115,34
5804,19950200115,40
5805,19950200115,65
5806,19950200115,87
5807,19950200115,90
5808,19950200115,107
5809,19950200115,112
5810,19950200115,124
5811,19950200115,126
5812,19950200115,132
5813,19950200115,139
5814,19950200115,142
5815,19950200115,144
5816,19950200116,4
5817,19950200116,26
5818,19950200116,32
5819,19950200116,34
5820,19950200116,40
5821,19950200116,65
5822,19950200116,84
5823,19950200116,88
5824,19950200116,90
5825,19950200116,139
5826,19950200116,144
5827,19950300101,72
5828,19950300101,81
5829,19950300101,84
5830,19950300101,90
5831,19950300101,224
5832,19950300101,225
5833,19950300101,226
5834,19950300101,228
5835,19950300102,55
5836,19950300102,245
5837,19950300102,248
5838,19950300102,249
5839,19950300103,21
5840,19950300103,139
5841,19950300104,119
5842,19950300104,121
5843,19950300104,139
5844,19950300104,220
5845,19950300105,27
5846,19950300105,76
5847,19950300105,90
5848,19950300105,148
5849,19950300105,151
5850,19950300106,27
5851,19950300106,53
5852,19950300106,84
5853,19950300106,90
5854,19950300106,150
5855,19950300106,273
5856,19950300107,1
5857,19950300107,35
5858,19950300107,61
5859,19950300107,70
5860,19950300107,90
5861,19950300107,112
5862,19950300107,127
5863,19950300107,132
5864,19950300107,139
5865,19950300108,27
5866,19950300108,100
5867,19950300108,139
5868,19950300108,208
5869,19950300108,210
5870,19950300108,212
5871,19950300109,4
5872,19950300109,90
5873,19950300109,92
5874,19950300109,141
5875,19950300110,32
5876,19950300110,40
5877,19950300110,54
5878,19950300110,80
5879,19950300110,139
5880,19950300111,4
5881,19950300111,7
5882,19950300111,16
5883,19950300111,18
5884,19950300111,32
5885,19950300111,48
5886,19950300111,50
5887,19950300111,70
5888,19950300111,73
5889,19950300111,86
5890,19950300111,99
5891,19950300111,113
5892,19950300111,121
5893,19950300111,126
5894,19950300111,139
5895,19950300111,140
5896,19950300111,163
5897,19950300111,197
5898,19950300111,201
5899,19950300112,7
5900,19950300112,13
5901,19950300112,25
5902,19950300112,27
5903,19950300112,32
5904,19950300112,104
5905,19950300112,110
5906,19950300112,117
5907,19950300112,138
5908,19950300112,139
5909,19950300112,145
5910,19950300112,220
5911,19950300112,274
5912,19950300112,276
5913,19950300112,287
5914,19950300112,288
5915,19950300113,5
5916,19950300113,7
5917,19950300113,19
5918,19950300113,25
5919,19950300113,56
5920,19950300113,57
5921,19950300113,85
5922,19950300113,99
5923,19950300113,121
5924,19950300113,131
5925,19950300113,144
5926,19950300113,145
5927,19950300113,151
5928,19950300113,152
5929,19950300114,4
5930,19950300114,10
5931,19950300114,245
5932,19950300114,249
5933,19950300115,4
5934,19950300115,7
5935,19950300115,26
5936,19950300115,32
5937,19950300115,36
5938,19950300115,88
5939,19950300115,97
5940,19950300115,135
5941,19950300115,225
5942,19950300115,226
5943,19950300115,227
5944,19950300115,229
5945,19950300116,26
5946,19950300116,34
5947,19950300116,50
5948,19950300116,65
5949,19950300116,90
5950,19950300116,92
5951,19950300116,106
5952,19950300116,131
5953,19950300116,138
5954,19950300116,141
5955,19950300117,25
5956,19950300117,30
5957,19950300117,32
5958,19950300117,39
5959,19950300117,40
5960,19950300117,50
5961,19950300117,54
5962,19950300117,122
5963,19950300117,127
5964,19950300117,139
5965,19950400101,38
5966,19950400101,49
5967,19950400101,105
5968,19950400101,121
5969,19950400101,122
5970,19950400101,139
5971,19950400101,184
5972,19950400101,186
5973,19950400101,206
5974,19950400101,217
5975,19950400102,8
5976,19950400102,23
5977,19950400102,52
5978,19950400102,112
5979,19950400102,131
5980,19950400102,139
5981,19950400103,2
5982,19950400103,4
5983,19950400103,10
5984,19950400103,50
5985,19950400103,245
5986,19950400103,249
5987,19950400103,263
5988,19950400103,264
5989,19950400104,25
5990,19950400104,53
5991,19950400104,54
5992,19950400104,84
5993,19950400104,121
5994,19950400104,127
5995,19950400104,131
5996,19950400104,139
5997,19950400104,146
5998,19950400104,225
5999,19950400105,26
6000,19950400105,27
6001,19950400105,53
6002,19950400105,63
6003,19950400105,90
6004,19950400105,106
6005,19950400105,126
6006,19950400105,150
6007,19950400105,151
6008,19950400105,155
6009,19950400106,27
6010,19950400106,44
6011,19950400106,53
6012,19950400106,62
6013,19950400106,90
6014,19950400106,121
6015,19950400106,139
6016,19950400106,159
6017,19950400106,177
6018,19950400106,179
6019,19950400107,1
6020,19950400107,35
6021,19950400107,58
6022,19950400107,61
6023,19950400107,90
6024,19950400107,107
6025,19950400107,112
6026,19950400107,127
6027,19950400107,132
6028,19950400107,139
6029,19950400107,142
6030,19950400108,27
6031,19950400108,32
6032,19950400108,104
6033,19950400108,110
6034,19950400108,117
6035,19950400108,145
6036,19950400108,249
6037,19950400108,279
6038,19950400108,287
6039,19950400108,288
6040,19950400109,7
6041,19950400109,27
6042,19950400109,76
6043,19950400109,81
6044,19950400109,90
6045,19950400109,130
6046,19950400109,135
6047,19950400109,148
6048,19950400109,149
6049,19950400109,155
6050,19950400109,229
6051,19950400110,1
6052,19950400110,28
6053,19950400110,32
6054,19950400110,36
6055,19950400110,65
6056,19950400110,90
6057,19950400110,102
6058,19950400110,107
6059,19950400110,112
6060,19950400110,120
6061,19950400110,124
6062,19950400110,132
6063,19950400110,139
6064,19950400110,142
6065,19950400111,57
6066,19950400111,102
6067,19950400111,107
6068,19950400111,112
6069,19950400111,124
6070,19950400111,132
6071,19950400111,139
6072,19950400111,144
6073,19950400112,4
6074,19950400112,32
6075,19950400112,34
6076,19950400112,36
6077,19950400112,41
6078,19950400112,61
6079,19950400112,77
6080,19950400112,81
6081,19950400112,90
6082,19950400112,102
6083,19950400112,112
6084,19950400112,124
6085,19950400112,132
6086,19950400112,134
6087,19950400112,139
6088,19950400112,147
6089,19950400113,4
6090,19950400113,34
6091,19950400113,36
6092,19950400113,57
6093,19950400113,65
6094,19950400113,90
6095,19950400113,102
6096,19950400113,124
6097,19950400113,132
6098,19950400113,142
6099,19950400113,144
6100,19950400114,1
6101,19950400114,4
6102,19950400114,21
6103,19950400114,32
6104,19950400114,84
6105,19950400114,90
6106,19950400114,139
6107,19950400115,1
6108,19950400115,4
6109,19950400115,25
6110,19950400115,36
6111,19950400115,56
6112,19950400115,70
6113,19950400115,93
6114,19950400115,107
6115,19950400115,124
6116,19950400115,139
6117,19950400116,25
6118,19950400116,36
6119,19950400116,47
6120,19950400116,107
6121,19950400116,112
6122,19950400116,124
6123,19950400116,126
6124,19950400116,139
6125,19950400117,4
6126,19950400117,32
6127,19950400117,34
6128,19950400117,41
6129,19950400117,45
6130,19950400117,65
6131,19950400117,90
6132,19950400117,139
6133,19960100101,26
6134,19960100101,81
6135,19960100101,90
6136,19960100101,225
6137,19960100101,226
6138,19960100101,227
6139,19960100102,121
6140,19960100102,139
6141,19960100102,217
6142,19960100103,26
6143,19960100103,27
6144,19960100103,73
6145,19960100103,76
6146,19960100103,90
6147,19960100103,148
6148,19960100103,152
6149,19960100103,201
6150,19960100104,276
6151,19960100104,287
6152,19960100105,21
6153,19960100105,233
6154,19960100105,234
6155,19960100106,7
6156,19960100106,26
6157,19960100106,82
6158,19960100106,135
6159,19960100106,144
6160,19960100106,224
6161,19960100107,248
6162,19960100107,250
6163,19960100107,251
6164,19960100108,4
6165,19960100108,65
6166,19960100108,79
6167,19960100108,90
6168,19960100108,92
6169,19960100108,106
6170,19960100108,141
6171,19960100109,4
6172,19960100109,7
6173,19960100109,16
6174,19960100109,18
6175,19960100109,20
6176,19960100109,32
6177,19960100109,86
6178,19960100109,90
6179,19960100109,99
6180,19960100109,113
6181,19960100109,117
6182,19960100110,7
6183,19960100110,26
6184,19960100110,27
6185,19960100110,32
6186,19960100110,90
6187,19960100110,104
6188,19960100110,117
6189,19960100110,274
6190,19960100110,276
6191,19960100110,287
6192,19960100110,288
6193,19960100111,10
6194,19960100111,122
6195,19960100111,245
6196,19960100111,248
6197,19960100111,249
6198,19960100112,5
6199,19960100112,25
6200,19960100112,29
6201,19960100112,56
6202,19960100112,121
6203,19960100112,131
6204,19960100112,145
6205,19960100112,151
6206,19960100113,49
6207,19960100113,70
6208,19960100113,78
6209,19960100113,139
6210,19960100113,201
6211,19960100114,1
6212,19960100114,35
6213,19960100114,84
6214,19960100114,90
6215,19960100114,112
6216,19960100114,127
6217,19960100114,131
6218,19960100114,134
6219,19960100114,139
6220,19960100114,142
6221,19960100114,146
6222,19960100115,27
6223,19960100115,100
6224,19960100115,103
6225,19960100115,109
6226,19960100115,121
6227,19960100115,130
6228,19960100115,139
6229,19960100115,210
6230,19960100115,213
6231,19960100115,214
6232,19960100115,215
6233,19960100116,30
6234,19960100116,39
6235,19960100116,51
6236,19960100117,22
6237,19960100117,32
6238,19960100117,59
6239,19960100117,79
6240,19960100117,90
6241,19960100117,92
6242,19960100117,97
6243,19960100117,131
6244,19960100117,141
6245,19960100118,7
6246,19960100118,13
6247,19960100118,27
6248,19960100118,32
6249,19960100118,54
6250,19960100118,78
6251,19960100118,104
6252,19960100118,109
6253,19960100118,139
6254,19960200101,10
6255,19960200101,25
6256,19960200101,26
6257,19960200101,27
6258,19960200101,38
6259,19960200101,54
6260,19960200101,90
6261,19960200101,105
6262,19960200101,120
6263,19960200101,139
6264,19960200101,184
6265,19960200101,186
6266,19960200101,206
6267,19960200101,220
6268,19960200102,8
6269,19960200102,23
6270,19960200102,52
6271,19960200102,78
6272,19960200102,112
6273,19960200102,131
6274,19960200102,132
6275,19960200103,8
6276,19960200103,27
6277,19960200103,44
6278,19960200103,54
6279,19960200103,62
6280,19960200103,64
6281,19960200103,123
6282,19960200103,126
6283,19960200103,131
6284,19960200103,139
6285,19960200103,159
6286,19960200103,175
6287,19960200103,177
6288,19960200103,179
6289,19960200103,180
6290,19960200104,25
6291,19960200104,32
6292,19960200104,40
6293,19960200104,53
6294,19960200104,54
6295,19960200104,84
6296,19960200104,90
6297,19960200104,127
6298,19960200104,131
6299,19960200104,139
6300,19960200104,146
6301,19960200104,220
6302,19960200104,225
6303,19960200104,226
6304,19960200105,4
6305,19960200105,7
6306,19960200105,32
6307,19960200105,50
6308,19960200105,70
6309,19960200105,88
6310,19960200105,97
6311,19960200105,139
6312,19960200105,263
6313,19960200105,264
6314,19960200106,4
6315,19960200106,27
6316,19960200106,53
6317,19960200106,63
6318,19960200106,90
6319,19960200106,101
6320,19960200106,106
6321,19960200106,112
6322,19960200106,130
6323,19960200106,131
6324,19960200106,132
6325,19960200106,150
6326,19960200106,151
6327,19960200106,154
6328,19960200106,158
6329,19960200107,27
6330,19960200107,32
6331,19960200107,44
6332,19960200107,104
6333,19960200107,110
6334,19960200107,117
6335,19960200107,145
6336,19960200107,159
6337,19960200107,160
6338,19960200107,162
6339,19960200107,249
6340,19960200107,255
6341,19960200107,274
6342,19960200107,276
6343,19960200107,279
6344,19960200107,281
6345,19960200107,284
6346,19960200108,26
6347,19960200108,27
6348,19960200108,53
6349,19960200108,72
6350,19960200108,76
6351,19960200108,81
6352,19960200108,90
6353,19960200108,130
6354,19960200108,131
6355,19960200108,139
6356,19960200108,148
6357,19960200108,149
6358,19960200108,150
6359,19960200108,151
6360,19960300101,25
6361,19960300101,26
6362,19960300101,59
6363,19960300101,88
6364,19960300101,90
6365,19960300101,127
6366,19960300101,139
6367,19960300101,220
6368,19960300101,225
6369,19960300101,229
6370,19960300102,119
6371,19960300102,121
6372,19960300102,139
6373,19960300102,220
6374,19960300103,27
6375,19960300103,36
6376,19960300103,76
6377,19960300103,90
6378,19960300103,130
6379,19960300103,139
6380,19960300103,148
6381,19960300103,149
6382,19960300103,152
6383,19960300104,7
6384,19960300104,13
6385,19960300104,27
6386,19960300104,32
6387,19960300104,104
6388,19960300104,117
6389,19960300104,139
6390,19960300104,276
6391,19960300104,287
6392,19960300104,288
6393,19960300105,5
6394,19960300105,56
6395,19960300105,121
6396,19960300105,131
6397,19960300106,13
6398,19960300106,27
6399,19960300106,32
6400,19960300106,104
6401,19960300106,110
6402,19960300106,117
6403,19960300106,131
6404,19960300106,145
6405,19960300106,220
6406,19960300106,276
6407,19960300106,287
6408,19960300106,288
6409,19960300107,27
6410,19960300107,100
6411,19960300107,121
6412,19960300107,139
6413,19960300107,209
6414,19960300107,210
6415,19960300107,214
6416,19960300107,216
6417,19960300108,81
6418,19960300108,138
6419,19960300108,141
6420,19960300109,39
6421,19960300110,32
6422,19960300110,54
6423,19960300110,56
6424,19960300110,78
6425,19960300110,100
6426,19960300110,109
6427,19960300110,139
6428,19960300111,10
6429,19960300111,12
6430,19960300111,21
6431,19960300111,131
6432,19960300111,233
6433,19960300111,234
6434,19960300112,36
6435,19960300112,51
6436,19960300112,54
6437,19960300112,59
6438,19960300112,90
6439,19960300112,131
6440,19960300112,139
6441,19960300113,10
6442,19960300113,139
6443,19960300113,245
6444,19960300113,248
6445,19960300113,249
6446,19960300113,251
6447,19960300113,255
6448,19960300114,4
6449,19960300114,90
6450,19960300114,139
6451,19960300114,141
6452,19960300115,4
6453,19960300115,7
6454,19960300115,13
6455,19960300115,18
6456,19960300115,32
6457,19960300115,40
6458,19960300115,99
6459,19960300115,104
6460,19960300115,113
6461,19960300115,117
6462,19960300115,121
6463,19960300116,1
6464,19960300116,36
6465,19960300116,112
6466,19960300116,124
6467,19960300116,127
6468,19960300116,132
6469,19960300117,56
6470,19960300117,139
6471,19960300117,145
6472,19960300117,151
6473,19960300117,152
6474,19960300118,4
6475,19960300118,50
6476,19960300118,70
6477,19960300118,73
6478,19960300118,126
6479,19960300118,139
6480,19960300118,140
6481,19960300118,145
6482,19960300118,152
6483,19960300118,163
6484,19960300118,196
6485,19960300118,201
6486,19960400101,10
6487,19960400101,38
6488,19960400101,105
6489,19960400101,184
6490,19960400101,186
6491,19960400101,206
6492,19960400101,220
6493,19960400102,26
6494,19960400102,27
6495,19960400102,59
6496,19960400102,90
6497,19960400102,120
6498,19960400102,121
6499,19960400102,136
6500,19960400102,139
6501,19960400102,152
6502,19960400102,153
6503,19960400102,201
6504,19960400103,7
6505,19960400103,8
6506,19960400103,78
6507,19960400103,86
6508,19960400103,131
6509,19960400104,27
6510,19960400104,40
6511,19960400104,54
6512,19960400104,62
6513,19960400104,84
6514,19960400104,90
6515,19960400104,119
6516,19960400104,122
6517,19960400104,126
6518,19960400104,139
6519,19960400104,159
6520,19960400104,177
6521,19960400104,179
6522,19960400104,180
6523,19960400105,40
6524,19960400105,53
6525,19960400105,54
6526,19960400105,62
6527,19960400105,84
6528,19960400105,90
6529,19960400105,119
6530,19960400105,127
6531,19960400105,139
6532,19960400105,146
6533,19960400105,150
6534,19960400105,175
6535,19960400105,177
6536,19960400105,179
6537,19960400106,27
6538,19960400106,29
6539,19960400106,53
6540,19960400106,76
6541,19960400106,90
6542,19960400106,101
6543,19960400106,106
6544,19960400106,112
6545,19960400106,138
6546,19960400106,139
6547,19960400106,150
6548,19960400106,151
6549,19960400106,155
6550,19960400106,156
6551,19960400106,160
6552,19960400107,4
6553,19960400107,50
6554,19960400107,59
6555,19960400107,70
6556,19960400107,86
6557,19960400107,131
6558,19960400107,139
6559,19960400107,245
6560,19960400107,249
6561,19960400107,253
6562,19960400107,256
6563,19960400107,263
6564,19960400107,264
6565,19960400108,26
6566,19960400108,27
6567,19960400108,59
6568,19960400108,90
6569,19960400108,139
6570,19960400108,210
6571,19960400109,15
6572,19960400109,26
6573,19960400109,27
6574,19960400109,53
6575,19960400109,81
6576,19960400109,90
6577,19960400109,130
6578,19960400109,131
6579,19960400109,149
6580,19960400109,150
6581,19960400109,151
6582,19960400109,152
6583,19960400110,7
6584,19960400110,27
6585,19960400110,84
6586,19960400110,90
6587,19960400110,104
6588,19960400110,110
6589,19960400110,117
6590,19960400110,131
6591,19960400110,145
6592,19960400110,273
6593,19960400110,277
6594,19960400110,278
6595,19960400110,279
6596,19960400110,282
6597,19960400110,287
6598,19960400110,288
6599,19970100101,26
6600,19970100101,50
6601,19970100101,119
6602,19970100101,121
6603,19970100101,139
6604,19970100101,217
6605,19970100102,26
6606,19970100102,88
6607,19970100102,90
6608,19970100102,220
6609,19970100102,225
6610,19970100102,226
6611,19970100102,229
6612,19970100103,55
6613,19970100103,245
6614,19970100103,247
6615,19970100103,248
6616,19970100103,249
6617,19970100104,7
6618,19970100104,27
6619,19970100104,53
6620,19970100104,79
6621,19970100104,90
6622,19970100104,130
6623,19970100104,135
6624,19970100104,149
6625,19970100104,225
6626,19970100104,226
6627,19970100105,5
6628,19970100105,19
6629,19970100105,56
6630,19970100105,85
6631,19970100105,99
6632,19970100105,121
6633,19970100105,131
6634,19970100105,145
6635,19970100105,152
6636,19970100106,26
6637,19970100106,27
6638,19970100106,53
6639,19970100106,90
6640,19970100106,150
6641,19970100106,276
6642,19970100107,10
6643,19970100107,36
6644,19970100107,58
6645,19970100107,84
6646,19970100107,90
6647,19970100107,92
6648,19970100107,107
6649,19970100107,112
6650,19970100107,127
6651,19970100107,139
6652,19970100107,142
6653,19970100108,21
6654,19970100108,139
6655,19970100108,234
6656,19970100109,100
6657,19970100109,139
6658,19970100109,209
6659,19970100110,72
6660,19970100110,79
6661,19970100110,90
6662,19970100110,92
6663,19970100110,131
6664,19970100110,141
6665,19970100111,30
6666,19970100112,7
6667,19970100112,32
6668,19970100112,70
6669,19970100112,73
6670,19970100112,88
6671,19970100112,125
6672,19970100112,126
6673,19970100112,131
6674,19970100112,139
6675,19970100112,140
6676,19970100112,145
6677,19970100112,163
6678,19970100112,196
6679,19970100112,201
6680,19970100113,4
6681,19970100113,10
6682,19970100113,250
6683,19970100114,4
6684,19970100114,26
6685,19970100114,32
6686,19970100114,72
6687,19970100114,81
6688,19970100114,90
6689,19970100114,135
6690,19970100114,139
6691,19970100114,224
6692,19970100114,225
6693,19970100114,226
6694,19970100114,227
6695,19970100114,228
6696,19970100115,4
6697,19970100115,5
6698,19970100115,7
6699,19970100115,18
6700,19970100115,32
6701,19970100115,59
6702,19970100115,86
6703,19970100115,88
6704,19970100115,90
6705,19970100115,99
6706,19970100116,7
6707,19970100116,27
6708,19970100116,32
6709,19970100116,48
6710,19970100116,59
6711,19970100116,90
6712,19970100116,104
6713,19970100116,110
6714,19970100116,117
6715,19970100116,131
6716,19970100116,145
6717,19970100116,274
6718,19970100116,276
6719,19970100116,277
6720,19970100116,287
6721,19970100116,288
6722,19970100117,4
6723,19970100117,79
6724,19970100117,88
6725,19970100117,90
6726,19970100117,92
6727,19970100117,131
6728,19970100117,139
6729,19970100117,141
6730,19970200101,10
6731,19970200101,38
6732,19970200101,49
6733,19970200101,61
6734,19970200101,105
6735,19970200101,122
6736,19970200101,139
6737,19970200101,186
6738,19970200101,220
6739,19970200102,25
6740,19970200102,52
6741,19970200102,56
6742,19970200102,78
6743,19970200102,115
6744,19970200102,131
6745,19970200102,139
6746,19970200103,4
6747,19970200103,10
6748,19970200103,27
6749,19970200103,30
6750,19970200103,50
6751,19970200103,53
6752,19970200103,139
6753,19970200103,152
6754,19970200103,245
6755,19970200103,249
6756,19970200104,25
6757,19970200104,32
6758,19970200104,50
6759,19970200104,54
6760,19970200104,84
6761,19970200104,90
6762,19970200104,127
6763,19970200104,131
6764,19970200104,139
6765,19970200104,146
6766,19970200104,179
6767,19970200104,225
6768,19970200104,230
6769,19970200105,29
6770,19970200105,62
6771,19970200105,102
6772,19970200105,132
6773,19970200105,139
6774,19970200105,177
6775,19970200105,179
6776,19970200105,180
6777,19970200106,26
6778,19970200106,27
6779,19970200106,76
6780,19970200106,90
6781,19970200106,126
6782,19970200106,139
6783,19970200106,148
6784,19970200106,150
6785,19970200106,153
6786,19970200106,155
6787,19970200107,7
6788,19970200107,27
6789,19970200107,32
6790,19970200107,84
6791,19970200107,90
6792,19970200107,104
6793,19970200107,110
6794,19970200107,117
6795,19970200107,145
6796,19970200107,273
6797,19970200107,277
6798,19970200107,278
6799,19970200107,279
6800,19970200107,282
6801,19970200107,287
6802,19970200107,288
6803,19970200108,15
6804,19970200108,26
6805,19970200108,27
6806,19970200108,40
6807,19970200108,54
6808,19970200108,59
6809,19970200108,81
6810,19970200108,90
6811,19970200108,121
6812,19970200108,126
6813,19970200108,130
6814,19970200108,131
6815,19970200108,139
6816,19970200108,150
6817,19970200108,152
6818,19970200108,155
6819,19970300101,26
6820,19970300101,27
6821,19970300101,59
6822,19970300101,90
6823,19970300101,121
6824,19970300101,139
6825,19970300101,210
6826,19970300102,26
6827,19970300102,40
6828,19970300102,81
6829,19970300102,88
6830,19970300102,90
6831,19970300102,220
6832,19970300102,226
6833,19970300102,228
6834,19970300102,229
6835,19970300103,7
6836,19970300103,25
6837,19970300103,27
6838,19970300103,79
6839,19970300103,130
6840,19970300103,135
6841,19970300103,139
6842,19970300103,152
6843,19970300103,226
6844,19970300104,100
6845,19970300104,139
6846,19970300104,209
6847,19970300105,21
6848,19970300105,234
6849,19970300106,56
6850,19970300106,101
6851,19970300106,112
6852,19970300106,138
6853,19970300106,139
6854,19970300106,151
6855,19970300107,30
6856,19970300107,51
6857,19970300107,121
6858,19970300107,139
6859,19970300108,2
6860,19970300108,4
6861,19970300108,26
6862,19970300108,32
6863,19970300108,50
6864,19970300108,82
6865,19970300108,94
6866,19970300108,111
6867,19970300109,4
6868,19970300109,6
6869,19970300109,7
6870,19970300109,16
6871,19970300109,17
6872,19970300109,18
6873,19970300109,99
6874,19970300109,104
6875,19970300109,117
6876,19970300110,1
6877,19970300110,25
6878,19970300110,58
6879,19970300110,84
6880,19970300110,90
6881,19970300110,107
6882,19970300110,112
6883,19970300110,121
6884,19970300110,127
6885,19970300110,131
6886,19970300110,139
6887,19970300110,142
6888,19970300111,7
6889,19970300111,26
6890,19970300111,27
6891,19970300111,32
6892,19970300111,59
6893,19970300111,90
6894,19970300111,104
6895,19970300111,110
6896,19970300111,117
6897,19970300111,145
6898,19970300111,220
6899,19970300111,276
6900,19970300111,287
6901,19970300111,288
6902,19970300112,26
6903,19970300112,27
6904,19970300112,53
6905,19970300112,73
6906,19970300112,76
6907,19970300112,84
6908,19970300112,90
6909,19970300112,139
6910,19970300112,148
6911,19970300112,150
6912,19970300112,163
6913,19970300112,276
6914,19970300112,282
6915,19970300113,7
6916,19970300113,19
6917,19970300113,70
6918,19970300113,73
6919,19970300113,99
6920,19970300113,126
6921,19970300113,139
6922,19970300113,140
6923,19970300113,145
6924,19970300113,197
6925,19970300113,201
6926,19970300114,4
6927,19970300114,10
6928,19970300114,246
6929,19970300115,7
6930,19970300115,26
6931,19970300115,40
6932,19970300115,81
6933,19970300115,82
6934,19970300115,90
6935,19970300115,144
6936,19970300115,225
6937,19970300115,226
6938,19970300115,227
6939,19970300115,228
6940,19970300115,229
6941,19970300116,79
6942,19970300116,90
6943,19970300116,92
6944,19970300116,131
6945,19970300116,141
6946,19970300117,30
6947,19970300118,32
6948,19970300118,54
6949,19970300118,119
6950,19970400101,10
6951,19970400101,26
6952,19970400101,27
6953,19970400101,38
6954,19970400101,49
6955,19970400101,59
6956,19970400101,90
6957,19970400101,105
6958,19970400101,139
6959,19970400101,186
6960,19970400101,205
6961,19970400101,206
6962,19970400101,217
6963,19970400102,8
6964,19970400102,50
6965,19970400102,52
6966,19970400102,125
6967,19970400102,131
6968,19970400102,139
6969,19970400103,25
6970,19970400103,32
6971,19970400103,54
6972,19970400103,127
6973,19970400103,131
6974,19970400103,139
6975,19970400103,144
6976,19970400103,225
6977,19970400103,230
6978,19970400104,29
6979,19970400104,62
6980,19970400104,122
6981,19970400104,132
6982,19970400104,139
6983,19970400104,159
6984,19970400104,178
6985,19970400104,180
6986,19970400105,2
6987,19970400105,4
6988,19970400105,25
6989,19970400105,26
6990,19970400105,27
6991,19970400105,50
6992,19970400105,71
6993,19970400105,90
6994,19970400105,126
6995,19970400105,160
6996,19970400105,245
6997,19970400105,252
6998,19970400105,262
6999,19970400105,263
7000,19970400105,264
7001,19970400106,5
7002,19970400106,25
7003,19970400106,27
7004,19970400106,53
7005,19970400106,56
7006,19970400106,90
7007,19970400106,106
7008,19970400106,121
7009,19970400106,139
7010,19970400106,150
7011,19970400106,155
7012,19970400106,162
7013,19970400107,7
7014,19970400107,27
7015,19970400107,32
7016,19970400107,36
7017,19970400107,84
7018,19970400107,90
7019,19970400107,104
7020,19970400107,107
7021,19970400107,110
7022,19970400107,112
7023,19970400107,117
7024,19970400107,127
7025,19970400107,132
7026,19970400107,134
7027,19970400107,139
7028,19970400107,142
7029,19970400107,145
7030,19970400107,277
7031,19970400107,278
7032,19970400107,282
7033,19970400107,287
7034,19970400107,288
7035,19970400107,290
7036,19970400108,15
7037,19970400108,26
7038,19970400108,27
7039,19970400108,59
7040,19970400108,81
7041,19970400108,90
7042,19970400108,130
7043,19970400108,131
7044,19970400108,139
7045,19970400108,149
7046,19970400108,150
7047,19970400108,152
7048,19970400108,220
7049,19980100101,119
7050,19980100101,220
7051,19980100102,5
7052,19980100102,56
7053,19980100102,121
7054,19980100102,131
7055,19980100102,152
7056,19980100103,26
7057,19980100103,27
7058,19980100103,32
7059,19980100103,59
7060,19980100103,104
7061,19980100103,110
7062,19980100103,117
7063,19980100103,145
7064,19980100103,276
7065,19980100103,287
7066,19980100103,288
7067,19980100104,26
7068,19980100104,27
7069,19980100104,90
7070,19980100104,101
7071,19980100104,112
7072,19980100104,130
7073,19980100104,138
7074,19980100104,149
7075,19980100104,151
7076,19980100105,27
7077,19980100105,37
7078,19980100105,59
7079,19980100105,90
7080,19980100105,100
7081,19980100105,109
7082,19980100105,121
7083,19980100105,127
7084,19980100105,139
7085,19980100105,209
7086,19980100105,210
7087,19980100105,213
7088,19980100105,216
7089,19980100106,1
7090,19980100106,36
7091,19980100106,58
